# x1,y1,x2,y2
4.346399999999999864e+01,2.989066666666666379e+02,4.173072747014114725e+01,2.537622149837133634e+02
4.334635416666666430e+01,2.985104166666666288e+02,4.178418803418803407e+01,2.535950854700854507e+02
4.351949685534590628e+01,2.988490566037735903e+02,4.185932721712538296e+01,2.538358817533129184e+02
4.353128991060025044e+01,2.992337164750957754e+02,4.191640866873065363e+01,2.540144478844168816e+02
4.350746268656716609e+01,2.990485074626865867e+02,4.188073394495413027e+01,2.541916411824668387e+02
4.369708491761723224e+01,2.990329531051964409e+02,4.195492662473794354e+01,2.543846960167714712e+02
4.351282051282051100e+01,2.989230769230769056e+02,4.194111461619347381e+01,2.542113564668769641e+02
4.364552238805970319e+01,2.990211442786069256e+02,4.195057833859095098e+01,2.543133543638275285e+02
4.358467741935483986e+01,2.993158602150537604e+02,4.192198581560283088e+01,2.544690982776089072e+02
4.352143845089902641e+01,2.990663900414937757e+02,4.201948717948717871e+01,2.544369230769230796e+02
4.343609022556390897e+01,2.983245614035087669e+02,4.190010193679918160e+01,2.542426095820591172e+02
4.354511278195488444e+01,2.985588972431077082e+02,4.197308488612836186e+01,2.541946169772256496e+02
4.365418227215980096e+01,2.989937578027465293e+02,4.202049622437971266e+01,2.541208198489751737e+02
4.376154806491884841e+01,2.988614232209737906e+02,4.196555217831813422e+01,2.546332320162107123e+02
4.389664082687338009e+01,2.989470284237725650e+02,4.198518518518518050e+01,2.543026455026454755e+02
4.393700787401574814e+01,2.990656167979002475e+02,4.201341589267285315e+01,2.546780185758513824e+02
4.395546558704453588e+01,2.991605937921726763e+02,4.197276688453158755e+01,2.541132897603485503e+02
4.400666666666666771e+01,2.992693333333332930e+02,4.197276688453158755e+01,2.541132897603485503e+02
4.401079622132253633e+01,2.991902834008097329e+02,4.197276688453158755e+01,2.541132897603485503e+02
4.400420168067226712e+01,2.993291316526610331e+02,4.193456032719836202e+01,2.543047034764826151e+02
4.397135416666666430e+01,2.994140625000000000e+02,4.198572884811416372e+01,2.547737003058103937e+02
4.367197875166002063e+01,2.989827357237715546e+02,4.185185185185184764e+01,2.540690690690690587e+02
4.364031620553359403e+01,2.989512516469037564e+02,4.185185185185184764e+01,2.540690690690690587e+02
4.364031620553359403e+01,2.989512516469037564e+02,4.185185185185184764e+01,2.540690690690690587e+02
4.342179487179487296e+01,2.976243589743589837e+02,4.180897803247373190e+01,2.548252148997134725e+02
4.384871794871794748e+01,2.982102564102563633e+02,4.219791666666666430e+01,2.553958333333333144e+02
