# x1,y1,x2,y2
2.835457598656590790e+02,2.913316540722082095e+02,1.217670250896057382e+02,5.120669056152927112e+01
2.836444954128440372e+02,2.913042813455657551e+02,1.202810945273631802e+02,5.191417910447761130e+01
2.825196078431372371e+02,2.928514328808446407e+02,1.189838187702265344e+02,5.227508090614886527e+01
2.827993282955499694e+02,2.919303106633081484e+02,1.177112763320941724e+02,5.210408921933085225e+01
2.838705501618122753e+02,2.918632686084142165e+02,1.158793774319066188e+02,5.324513618677043070e+01
2.833152958152957694e+02,2.920786435786435504e+02,1.144470989761092170e+02,5.327872582480090813e+01
2.831829176114890174e+02,2.921269841269841550e+02,1.129352441613588098e+02,5.244692144373672704e+01
2.840172839506172977e+02,2.913999999999999773e+02,1.111935483870967687e+02,5.291278375149342850e+01
2.836423529411764548e+02,2.918235294117646959e+02,1.093284313725490193e+02,5.287867647058823195e+01
2.832153972153972177e+02,2.916576576576576372e+02,1.077607709750566869e+02,5.303061224489795933e+01
2.842151248164464050e+02,2.912540381791482673e+02,1.057584905660377359e+02,5.368930817610062434e+01
2.840810587262199647e+02,2.917113316790735666e+02,1.039333333333333229e+02,5.328045977011493761e+01
2.836979919678714737e+02,2.913036144578313156e+02,1.019747126436781457e+02,5.298390804597701020e+01
2.834336219336219074e+02,2.907611832611832483e+02,1.005094760312151578e+02,5.365997770345595796e+01
2.837173913043478137e+02,2.907592592592592382e+02,9.825762711864406640e+01,5.396949152542372730e+01
2.830527577937650108e+02,2.904868105515587331e+02,9.598322147651006730e+01,5.406823266219238633e+01
2.830233644859812898e+02,2.905568535825544814e+02,9.423290598290597586e+01,5.449358974358974450e+01
2.828964955175223963e+02,2.904865525672371405e+02,9.160983606557377357e+01,5.506557377049180246e+01
2.825796019900497527e+02,2.904237147595356419e+02,8.961829652996846107e+01,5.492323869610935105e+01
2.825277108433734838e+02,2.901574297188755054e+02,8.765918803418801986e+01,5.521474358974359120e+01
2.824941956882254885e+02,2.898822553897180683e+02,8.586989247311827000e+01,5.563548387096773951e+01
2.823971088435374099e+02,2.897925170068027114e+02,8.378322440087144685e+01,5.593790849673202814e+01
2.824217687074829541e+02,2.897312925170067501e+02,8.222619047619046739e+01,5.610714285714285410e+01
2.825717761557177710e+02,2.894184914841849263e+02,7.989247311827956821e+01,5.627419354838709609e+01
2.825424836601306993e+02,2.893112745098039227e+02,7.864724919093850986e+01,5.637001078748651395e+01
2.825669099756690912e+02,2.895190592051905583e+02,7.750264550264549257e+01,5.672592592592592098e+01
2.828411053540586977e+02,2.893316062176165815e+02,7.630529595015576660e+01,5.706645898234683045e+01
2.831753554502369639e+02,2.887614533965244732e+02,7.502270381836945035e+01,5.736945304437563919e+01
2.831995192307692264e+02,2.884599358974359120e+02,7.336741214057508387e+01,5.789456869009584494e+01
2.831628303495310774e+02,2.878132992327365969e+02,7.115974440894568431e+01,5.893716719914802837e+01
2.831650326797385446e+02,2.883251633986927800e+02,6.901510574018126931e+01,5.995166163141993820e+01
2.828993710691823935e+02,2.877893081761006329e+02,6.595833333333332860e+01,6.131770833333332860e+01
2.828501170960187210e+02,2.875230288836846171e+02,6.330144032921810293e+01,6.240843621399176300e+01
2.828896769109534830e+02,2.872860520094562844e+02,6.025671641791044664e+01,6.369253731343283675e+01
2.828296296296296077e+02,2.867967078189300310e+02,5.658409785932721547e+01,6.573802242609581015e+01
2.827496012759170299e+02,2.872400318979265990e+02,5.370381526104416992e+01,6.734839357429717666e+01
