# x1,y1,x2,y2
8.650359712230215337e+01,3.122889688249400137e+02,2.977902621722846561e+02,2.249850187265917612e+02
8.686401925391093926e+01,3.122418772563177072e+02,2.977902621722846561e+02,2.249850187265917612e+02
8.731547619047618980e+01,3.120761904761904475e+02,2.977902621722846561e+02,2.249850187265917612e+02
8.789651022864018159e+01,3.121444043321299660e+02,2.980549019607843206e+02,2.255555555555555429e+02
8.859681372549019329e+01,3.121924019607843093e+02,2.980836550836550600e+02,2.254324324324324209e+02
8.875299760191846588e+01,3.119856115107913865e+02,2.981054018445322527e+02,2.254426877470355635e+02
8.955515587529976074e+01,3.121294964028776917e+02,2.981054018445322527e+02,2.254426877470355635e+02
8.981949458483754256e+01,3.119037304452466515e+02,2.981054018445322527e+02,2.254426877470355635e+02
9.011305361305360861e+01,3.119592074592074482e+02,2.980624169986719494e+02,2.254143426294820642e+02
9.092353643966546883e+01,3.120657108721624695e+02,2.980919999999999845e+02,2.254826666666666597e+02
9.147242206235011963e+01,3.120719424460431810e+02,2.981466666666666470e+02,2.254746666666666499e+02
9.133689205219452845e+01,3.119062870699880818e+02,2.981466666666666470e+02,2.254746666666666499e+02
9.169696969696968836e+01,3.118569696969696565e+02,2.981276041666666288e+02,2.254075520833333144e+02
9.217661691542288338e+01,3.119104477611940069e+02,2.981276041666666288e+02,2.254075520833333144e+02
9.321855921855920712e+01,3.122051282051282328e+02,2.981169354838709751e+02,2.248494623655913927e+02
9.340096618357486591e+01,3.120760869565217490e+02,2.982647849462365457e+02,2.251680107526881613e+02
9.403444034440343557e+01,3.122841328413284145e+02,2.982384823848237829e+02,2.251775067750677408e+02
9.455721393034825439e+01,3.122761194029851026e+02,2.982384823848237829e+02,2.251775067750677408e+02
9.462921348314607428e+01,3.122871410736578923e+02,2.982384823848237829e+02,2.251775067750677408e+02
9.542034313725490335e+01,3.123382352941176237e+02,2.979879999999999995e+02,2.245253333333333217e+02
9.587121212121212466e+01,3.123648989898989612e+02,2.980079365079365061e+02,2.248240740740740762e+02
9.655679012345679268e+01,3.126049382716049081e+02,2.980600000000000023e+02,2.249426666666666677e+02
9.627472527472527020e+01,3.123357753357752813e+02,2.978740157480314679e+02,2.249304461942257092e+02
9.685144927536231307e+01,3.123719806763284623e+02,2.978701472556894032e+02,2.249598393574297290e+02
9.781523096129836858e+01,3.127640449438202381e+02,2.975951468710089216e+02,2.248620689655172384e+02
9.794938271604938507e+01,3.127716049382715937e+02,2.978286479250334651e+02,2.248995983935743084e+02
9.762690058479530819e+01,3.122713450292397397e+02,2.978032786885245855e+02,2.248005464480874025e+02
9.828554360812424306e+01,3.123225806451612812e+02,2.979440000000000168e+02,2.248573333333333153e+02
9.831722428748450682e+01,3.120718711276331874e+02,2.979631147540983420e+02,2.246980874316939776e+02
9.864009661835747522e+01,3.121195652173913118e+02,2.979110225763611766e+02,2.240783532536520397e+02
9.932731648616123721e+01,3.123273164861612372e+02,2.982793914246196323e+02,2.248118948824343022e+02
9.966049382716049365e+01,3.122444444444444684e+02,2.979862258953167498e+02,2.243622589531680376e+02
9.991975308641974607e+01,3.122518518518518249e+02,2.980868347338935109e+02,2.244691876750700317e+02
1.003594771241830017e+02,3.120039215686274474e+02,2.978739495798319581e+02,2.241792717086834728e+02
1.006615776081424940e+02,3.118447837150126816e+02,2.978020378457059110e+02,2.241921397379912548e+02
1.011164021164021136e+02,3.118968253968254203e+02,2.976775956284153040e+02,2.240355191256830381e+02
1.010703851261620088e+02,3.116772908366534125e+02,2.976171875000000000e+02,2.238333333333333144e+02
1.012630906768837775e+02,3.113358876117496266e+02,2.975788113695090260e+02,2.237480620155038764e+02
1.020716145833333286e+02,3.110911458333333144e+02,2.976745718050065648e+02,2.239117259552042185e+02
1.024379358437935679e+02,3.110948396094839268e+02,2.979684499314128630e+02,2.244622770919067136e+02
1.030356652949245415e+02,3.111316872427983640e+02,2.977423638778220152e+02,2.240039840637450084e+02
1.038415300546448066e+02,3.110000000000000000e+02,2.977602108036890627e+02,2.238511198945981278e+02
1.040108401084010694e+02,3.108861788617886077e+02,2.975750636132315208e+02,2.235101781170483264e+02
1.045555555555555571e+02,3.109418604651162923e+02,2.976460746460746236e+02,2.236537966537966327e+02
